"customer_key","customer_name","gender","customer_country","customer_continent","order_count","units_purchased","revenue_usd","profit_usd","avg_line_revenue_usd","first_order_date","last_order_date","customer_lifespan_days"
"2031187","Agnano Madera","Male","United States","North America","1","2","219.98","107.82","219.98","2016-02-27","2016-02-27","0"
"2031360","Anna Bubníková","Female","United States","North America","1","16","7340.93","4429.86","1835.23","2019-01-07","2019-01-07","0"
"2031446","Ante Obad","Male","United States","North America","5","25","5436.16","3064.23","494.20","2017-12-23","2019-12-26","733"
"2031457","Andrea Horáková","Female","United States","North America","4","12","952.20","507.32","158.70","2016-12-13","2020-08-03","1329"
"2031698","Mathilde CinqMars","Female","United States","North America","2","11","1910.08","1101.25","382.02","2019-05-17","2020-02-14","273"
"2032025","Michalina Wieczorek","Female","United States","North America","2","12","6895.64","4528.86","1723.91","2016-01-05","2017-06-16","528"
"2032411","Eneyen Hernández","Male","United States","North America","5","48","19242.28","11474.88","874.65","2018-06-09","2020-01-04","574"
"2032588","Henri Berthiaume","Male","United States","North America","4","25","2341.86","1278.34","292.73","2018-02-15","2019-01-29","348"
"2032613","Louise Olsen","Female","United States","North America","2","17","3772.89","2005.64","943.22","2016-06-18","2020-02-14","1336"
"2032689","Mariana Espinosa","Female","United States","North America","2","6","295.08","145.00","98.36","2018-06-06","2020-06-13","738"
"2032912","Rebecca Porter","Female","United States","North America","4","52","18317.20","10715.85","1221.15","2018-02-21","2019-08-15","540"
"2032996","Martha Ross","Female","United States","North America","4","7","1630.92","935.20","407.73","2018-08-30","2020-05-25","634"
"2033194","Arvin Hermansson","Male","United States","North America","2","15","676.17","367.61","169.04","2020-06-11","2020-06-12","1"
"2033219","Richard Holley","Male","United States","North America","2","17","6660.38","3704.68","1332.08","2018-05-25","2019-01-05","225"
"2033319","Oda Hauge","Female","United States","North America","2","5","533.95","288.40","266.98","2019-02-20","2019-09-04","196"
"2033335","Irena Žigová","Female","United States","North America","3","32","1821.06","982.11","260.15","2018-10-20","2020-10-17","728"
"2033946","Senka Kuprešak","Female","United States","North America","3","34","5680.45","3078.04","568.05","2017-06-28","2020-01-01","917"
"2033974","Zosia Pawlowska","Female","United States","North America","3","28","24165.12","15166.21","3452.16","2018-09-28","2019-05-18","232"
"2034681","Wlodek Gorski","Male","United States","North America","3","27","5282.91","2871.11","660.36","2017-12-16","2019-03-13","452"
"2034744","Aksel Lothe","Male","United States","North America","1","21","2721.59","1395.32","388.80","2019-06-20","2019-06-20","0"
"2034775","Jirina Polívková","Female","United States","North America","1","11","2986.36","1680.44","746.59","2016-10-08","2016-10-08","0"
"2034808","Francisco Burns","Male","United States","North America","6","21","6589.55","3993.81","658.96","2017-12-19","2020-01-27","769"
"2034809","Tihana Stanic","Female","United States","North America","3","32","7191.27","4193.60","799.03","2018-02-10","2020-08-26","928"
"2034922","Aubrey Audet","Female","United States","North America","9","71","23992.16","13352.44","1090.55","2016-05-21","2020-02-08","1358"
"2034965","Michael Finch","Male","United States","North America","5","20","6174.49","3503.08","882.07","2018-01-03","2019-10-12","647"
"2035543","Diógenes Almaraz","Male","United States","North America","1","2","1638.00","1095.30","1638.00","2016-10-29","2016-10-29","0"
"2035577","Martha Jeremiassen","Female","United States","North America","1","4","22.00","10.80","22.00","2019-05-25","2019-05-25","0"
"2035762","Mario Jansson","Male","United States","North America","1","5","147.95","77.92","73.98","2019-02-09","2019-02-09","0"
"2035771","Damiana Corona","Female","United States","North America","1","6","872.99","471.52","436.50","2016-01-01","2016-01-01","0"
"2035862","Richard Malloy","Male","United States","North America","4","13","1891.29","948.01","378.26","2016-08-06","2019-12-28","1239"
"2035885","Ciríaco Mesa","Male","United States","North America","1","19","815.91","401.74","271.97","2020-05-27","2020-05-27","0"
"2036099","Iveta Šafárová","Female","United States","North America","6","35","7062.99","3865.72","504.50","2016-12-24","2020-02-01","1134"
"2036286","Eugeniusz Maciejewski","Male","United States","North America","1","11","3228.30","1742.10","1076.10","2019-07-26","2019-07-26","0"
"2036766","Braslav Delic","Male","United States","North America","2","11","2020.22","1022.24","404.04","2019-10-23","2020-03-06","135"
"2036809","Carrie Chandler","Female","United States","North America","1","16","2575.53","1499.41","367.93","2020-05-25","2020-05-25","0"
"2037245","Stuart Hay","Male","United States","North America","1","15","2073.55","1236.66","518.39","2019-07-01","2019-07-01","0"
"2037290","Alejandrino Luevano","Male","United States","North America","2","27","5991.29","3760.54","748.91","2018-12-05","2019-12-22","382"
"2037292","Alojz Mašek","Male","United States","North America","3","14","2098.96","1080.19","419.79","2016-04-30","2020-02-06","1377"
"2037884","Mario Šimunovic","Male","United States","North America","7","55","23549.55","14568.09","1308.31","2016-03-02","2020-03-06","1465"
"2037906","Henri Marcoux","Male","United States","North America","4","43","10348.63","6122.05","796.05","2016-12-16","2020-05-12","1243"
"2037919","Franka Ivankovic","Female","United States","North America","2","7","1069.50","568.11","534.75","2016-02-24","2019-12-07","1382"
"2038257","Inunnguaq Rasmussen","Male","United States","North America","1","2","3184.40","2129.34","3184.40","2019-03-05","2019-03-05","0"
"2038328","Sigrid Aasheim","Female","United States","North America","1","5","1095.00","732.20","1095.00","2017-11-08","2017-11-08","0"
"2038334","Madison Cawthorne","Female","United States","North America","3","11","7528.00","4584.69","1254.67","2016-06-06","2020-02-23","1357"
"2038509","Nikola Nemcová","Female","United States","North America","1","8","1555.96","836.16","518.65","2018-01-18","2018-01-18","0"
"2038522","Robin Strand","Male","United States","North America","3","40","14173.63","9102.39","1417.36","2019-07-22","2020-11-20","487"
"2038741","Johannes Fleischer","Male","United States","North America","3","13","3961.97","2606.56","990.49","2019-05-11","2020-07-30","446"
"2038771","Douglas Causby","Male","United States","North America","2","19","4825.61","2392.14","804.27","2017-12-19","2020-12-04","1081"
"2038841","Michal Black","Male","United States","North America","4","40","18332.87","10291.79","1833.29","2017-03-08","2019-01-05","668"
"2039658","Lillian Lewis","Female","United States","North America","5","53","15000.08","8444.21","1071.43","2018-02-14","2019-01-26","346"
"2039683","Tor Andersen","Male","United States","North America","2","11","6904.55","4550.74","1726.14","2017-06-02","2019-10-24","874"
"2039753","Elise Stewart","Female","United States","North America","1","3","2901.00","1566.93","2901.00","2020-08-08","2020-08-08","0"
"2039789","Eva Lynge","Female","United States","North America","3","12","1784.91","964.10","297.49","2017-07-01","2020-12-23","1271"
"2039796","Cupido Portillo","Male","United States","North America","5","51","12087.97","7056.65","1098.91","2017-08-31","2019-10-24","784"
"2039866","Samira Berggren","Female","United States","North America","4","30","18765.95","11163.45","2085.11","2018-01-04","2020-11-21","1052"
"2040156","Patrick Fabro","Male","United States","North America","3","12","2387.93","1182.78","397.99","2017-11-04","2020-01-05","792"
"2040327","Alfredo Carmona","Male","United States","North America","1","3","779.97","521.55","779.97","2018-07-13","2018-07-13","0"
"2040328","Bogdana Pavlovic","Female","United States","North America","1","4","645.70","316.50","322.85","2019-01-19","2019-01-19","0"
"2040568","Pavel Parízek","Male","United States","North America","2","7","2140.84","1416.90","713.61","2016-05-26","2020-02-13","1358"
"2040627","Joseph Osman","Male","United States","North America","2","5","466.69","244.35","155.56","2019-05-25","2020-01-27","247"
"2040812","Bernardita Garrido","Female","United States","North America","1","10","5080.00","2743.86","2540.00","2019-01-25","2019-01-25","0"
"2040826","Brigitte Grunewald","Female","United States","North America","1","9","10234.92","6593.10","3411.64","2019-06-15","2019-06-15","0"
"2040948","Petronio Alicea","Male","United States","North America","7","45","13247.23","8184.16","779.25","2017-02-21","2019-12-14","1026"
"2041314","Jessika Zimmerman","Female","United States","North America","2","9","1636.45","817.20","545.48","2019-05-20","2020-05-14","360"
"2041442","Hattie Earley","Female","United States","North America","1","4","5508.00","3683.08","2754.00","2019-08-06","2019-08-06","0"
"2041451","Søren Broberg","Male","United States","North America","1","7","20299.93","13574.19","20299.93","2019-11-06","2019-11-06","0"
"2041643","Roxanne Aucoin","Female","United States","North America","1","2","3120.00","2086.28","3120.00","2016-03-07","2016-03-07","0"
"2042037","Ela Skaug","Female","United States","North America","3","33","18142.99","11221.42","2267.87","2018-11-08","2019-05-24","197"
"2042097","Tom Kohler","Male","United States","North America","2","7","518.09","333.08","103.62","2016-01-16","2016-12-23","342"
"2042291","Verne Terrazas","Male","United States","North America","3","39","20445.97","11735.52","1572.77","2018-10-10","2019-10-02","357"
"2042548","Fanchon Charette","Female","United States","North America","5","38","23168.93","14342.95","1654.92","2016-11-22","2019-12-05","1108"
"2043122","Ksawery Sokolowski","Male","United States","North America","4","34","4893.82","2696.73","407.82","2017-11-09","2019-07-12","610"
"2043244","Gustaf Andersson","Male","United States","North America","3","45","12140.76","7499.73","867.20","2018-11-24","2019-12-12","383"
"2043401","Paige Roderic","Female","United States","North America","1","2","319.98","172.84","319.98","2020-03-10","2020-03-10","0"
"2043619","Ashleigh Putnam","Female","United States","North America","4","28","7426.78","4158.91","618.90","2019-01-19","2020-02-11","388"
"2043646","Marco Hay","Male","United States","North America","5","21","4746.86","2695.71","527.43","2017-02-14","2020-03-12","1122"
"2043708","Konstancja Symanska","Female","United States","North America","2","6","1909.99","1254.10","636.66","2018-09-19","2019-09-03","349"
"2043928","Poppy Rotton","Female","United States","North America","3","27","7870.19","4408.09","874.47","2016-02-11","2018-02-03","723"
"2043959","Nivi Petersen","Female","United States","North America","1","3","329.97","161.73","329.97","2018-10-15","2018-10-15","0"
"2044217","Sven Horvat","Male","United States","North America","1","1","256.00","138.27","256.00","2018-06-08","2018-06-08","0"
"2044281","Marie Rybková","Female","United States","North America","2","19","1366.95","673.54","455.65","2017-02-16","2019-03-08","750"
"2044567","Catriona Dickson","Female","United States","North America","8","50","21036.38","12750.16","1618.18","2016-02-13","2020-12-22","1774"
"2044599","Davorka Cerkez","Female","United States","North America","2","14","2438.78","1203.61","487.76","2019-07-11","2020-01-29","202"
"2044631","Maren Kleist","Female","United States","North America","2","8","7472.00","4903.51","2490.67","2018-08-29","2018-09-17","19"
"2044652","Latimer Pouliotte","Male","United States","North America","2","12","2339.58","1209.74","467.92","2016-11-30","2021-02-20","1543"
"2044669","Daniel Jørgensen","Male","United States","North America","1","6","3174.00","2092.94","1587.00","2020-01-08","2020-01-08","0"
"2045041","Timothy Zenon","Male","United States","North America","1","16","8501.40","4591.96","2833.80","2016-09-05","2016-09-05","0"
"2045183","Aldano Armenta","Male","United States","North America","3","19","3519.85","2023.22","703.97","2019-01-08","2020-02-26","414"
"2045289","Rudi Sinclair","Male","United States","North America","1","5","66.75","34.11","33.38","2019-09-25","2019-09-25","0"
"2045626","Emilie Duncan","Female","United States","North America","2","7","778.09","491.44","194.52","2019-01-17","2019-12-12","329"
"2045827","Evelyn Findlay","Female","United States","North America","5","36","9361.27","4955.50","780.11","2017-06-23","2020-02-01","953"
"2045928","Blanka Brunclíková","Female","United States","North America","1","2","698.00","377.02","698.00","2017-12-20","2017-12-20","0"
"2045981","Ossian Bergqvist","Male","United States","North America","2","18","11100.72","6541.73","1850.12","2018-02-17","2021-01-02","1050"
